,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
0,1.0,2021-07-01 00:08:51,2021-07-01 00:13:05,1.0,0.8,1.0,N,90,68,1.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,1.0,2021-07-01 00:22:39,2021-07-01 00:25:58,1.0,0.9,1.0,N,113,90,2.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,1.0,2021-07-01 00:48:33,2021-07-01 00:54:58,1.0,2.8,1.0,N,88,232,2.0,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
3,1.0,2021-07-01 00:59:44,2021-07-01 01:07:09,1.0,1.4,1.0,N,79,249,1.0,7.0,3.0,0.5,1.5,0.0,0.3,12.3,2.5
4,1.0,2021-07-01 00:08:35,2021-07-01 00:16:28,0.0,2.0,1.0,N,142,238,1.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
5,1.0,2021-07-01 00:10:49,2021-07-01 00:18:42,1.0,1.6,1.0,N,114,90,1.0,7.5,3.0,0.5,1.5,0.0,0.3,12.8,2.5
6,1.0,2021-07-01 00:28:56,2021-07-01 00:36:11,1.0,1.8,1.0,N,90,144,1.0,7.5,3.0,0.5,2.0,0.0,0.3,13.3,2.5
7,1.0,2021-07-01 00:45:10,2021-07-01 00:52:46,1.0,2.0,1.0,N,114,48,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
8,1.0,2021-07-01 00:55:43,2021-07-01 01:10:56,1.0,5.7,1.0,N,48,152,2.0,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
9,1.0,2021-07-01 00:04:24,2021-07-01 00:13:23,1.0,1.8,1.0,N,234,148,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
10,1.0,2021-07-01 00:17:54,2021-07-01 00:27:11,2.0,3.5,1.0,N,79,141,1.0,11.5,3.0,0.5,2.0,0.0,0.3,17.3,2.5
11,1.0,2021-07-01 00:48:52,2021-07-01 01:01:32,1.0,7.5,1.0,N,138,69,1.0,22.0,1.75,0.5,6.2,6.55,0.3,37.3,0.0
12,2.0,2021-07-01 00:30:31,2021-07-01 00:37:19,1.0,1.02,1.0,N,230,164,1.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
13,2.0,2021-07-01 00:48:57,2021-07-01 00:58:47,1.0,1.15,1.0,N,249,79,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
14,2.0,2021-07-01 00:04:17,2021-07-01 00:12:49,1.0,2.16,1.0,N,48,90,1.0,8.5,0.5,0.5,2.0,0.0,0.3,14.3,2.5
15,2.0,2021-07-01 00:16:31,2021-07-01 00:19:08,1.0,1.07,1.0,N,90,48,1.0,5.0,0.5,0.5,0.75,0.0,0.3,9.55,2.5
16,2.0,2021-07-01 00:27:51,2021-07-01 00:32:00,1.0,1.56,1.0,N,142,238,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
17,1.0,2021-07-01 00:15:12,2021-07-01 00:31:56,3.0,8.5,1.0,Y,132,98,2.0,24.5,1.75,0.5,0.0,0.0,0.3,27.05,0.0
18,1.0,2021-07-01 00:57:47,2021-07-01 01:13:02,3.0,8.4,1.0,Y,132,222,2.0,25.0,1.75,0.5,0.0,0.0,0.3,27.55,0.0
19,2.0,2021-07-01 00:49:52,2021-07-01 01:13:59,1.0,17.07,2.0,N,132,74,1.0,52.0,0.0,0.5,10.0,6.55,0.3,70.6,0.0
20,1.0,2021-07-01 00:54:28,2021-07-01 00:57:57,1.0,0.8,1.0,N,48,161,1.0,5.0,3.0,0.5,2.2,0.0,0.3,11.0,2.5
21,1.0,2021-07-01 00:13:15,2021-07-01 00:31:10,1.0,5.1,1.0,N,107,179,1.0,17.5,3.0,0.5,4.25,0.0,0.3,25.55,2.5
22,2.0,2021-07-01 17:50:17,2021-07-01 17:59:21,1.0,2.34,1.0,N,13,246,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
23,2.0,2021-07-01 18:05:35,2021-07-01 18:39:18,1.0,5.79,1.0,N,68,232,1.0,23.5,0.5,0.5,6.82,0.0,0.3,34.12,2.5
24,1.0,2021-07-01 00:23:15,2021-07-01 00:45:06,1.0,10.0,1.0,N,138,239,1.0,29.5,4.25,0.5,8.2,6.55,0.3,49.3,2.5
25,1.0,2021-07-01 00:51:07,2021-07-01 00:53:55,1.0,0.6,1.0,N,142,239,1.0,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
26,1.0,2021-07-01 00:09:20,2021-07-01 00:21:14,1.0,4.0,1.0,N,107,87,1.0,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
27,1.0,2021-07-01 00:30:51,2021-07-01 00:45:40,1.0,5.0,1.0,N,231,142,1.0,16.5,3.0,0.5,4.05,0.0,0.3,24.35,2.5
28,1.0,2021-07-01 00:08:19,2021-07-01 00:47:23,1.0,18.6,2.0,N,132,158,1.0,52.0,3.75,0.5,10.0,6.55,0.3,73.1,2.5
29,1.0,2021-07-01 00:52:15,2021-07-01 01:06:09,1.0,3.7,1.0,N,158,141,1.0,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
30,2.0,2021-07-01 00:03:41,2021-07-01 00:15:08,1.0,3.56,1.0,N,75,50,1.0,12.5,0.5,0.5,1.0,0.0,0.3,17.3,2.5
31,2.0,2021-07-01 00:29:07,2021-07-01 01:13:04,5.0,14.23,1.0,N,61,74,1.0,44.0,0.5,0.5,3.0,0.0,0.3,50.8,2.5
32,1.0,2021-07-01 00:27:42,2021-07-01 00:35:21,2.0,1.9,1.0,N,48,246,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
33,1.0,2021-07-01 00:47:45,2021-07-01 00:55:34,1.0,2.9,1.0,N,50,151,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
34,2.0,2021-07-01 00:29:11,2021-07-01 01:02:50,2.0,19.19,2.0,N,132,90,1.0,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5
35,1.0,2021-07-01 00:11:57,2021-07-01 00:41:22,2.0,16.8,2.0,N,132,164,2.0,52.0,3.75,0.5,0.0,6.55,0.3,63.1,2.5
36,1.0,2021-07-01 00:04:53,2021-07-01 00:10:27,1.0,2.1,1.0,N,137,140,1.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
37,1.0,2021-07-01 00:26:54,2021-07-01 00:33:04,1.0,2.2,1.0,N,236,74,1.0,8.0,3.0,0.5,0.94,0.0,0.3,12.74,2.5
38,1.0,2021-07-01 00:25:30,2021-07-01 00:42:30,1.0,6.0,1.0,N,138,135,1.0,19.5,1.75,0.5,4.4,0.0,0.3,26.45,0.0
39,1.0,2021-07-01 00:16:55,2021-07-01 00:43:35,1.0,16.8,2.0,N,132,164,1.0,52.0,3.75,0.5,15.75,6.55,0.3,78.85,2.5
40,1.0,2021-07-01 00:46:36,2021-07-01 01:06:48,1.0,4.8,1.0,N,234,255,2.0,18.0,3.0,0.5,0.0,0.0,0.3,21.8,2.5
41,2.0,2021-06-30 23:59:47,2021-07-01 00:07:23,1.0,2.02,1.0,N,162,114,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
42,2.0,2021-07-01 00:09:21,2021-07-01 00:14:12,1.0,0.97,1.0,N,114,231,1.0,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
43,2.0,2021-07-01 00:20:59,2021-07-01 00:26:38,1.0,0.9,1.0,N,231,144,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
44,2.0,2021-07-01 00:26:58,2021-07-01 00:42:02,1.0,5.02,1.0,N,144,140,1.0,17.0,0.5,0.5,3.0,0.0,0.3,23.8,2.5
45,2.0,2021-07-01 00:30:28,2021-07-01 00:36:58,2.0,1.27,1.0,N,238,151,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
46,2.0,2021-07-01 00:10:23,2021-07-01 00:26:05,1.0,6.85,1.0,N,231,262,1.0,21.0,0.5,0.5,4.0,0.0,0.3,28.8,2.5
47,2.0,2021-07-01 00:18:53,2021-07-01 00:26:47,4.0,1.98,1.0,N,229,262,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
48,2.0,2021-07-01 00:43:27,2021-07-01 00:49:45,4.0,1.57,1.0,N,162,142,1.0,7.5,0.5,0.5,1.5,0.0,0.3,12.8,2.5
49,1.0,2021-07-01 00:19:45,2021-07-01 00:51:40,1.0,16.0,1.0,N,132,188,1.0,45.5,1.75,0.5,9.6,0.0,0.3,57.65,0.0
50,2.0,2021-07-01 00:49:12,2021-07-01 00:56:57,1.0,2.65,1.0,N,237,226,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
51,1.0,2021-07-01 00:13:32,2021-07-01 00:19:48,1.0,1.8,1.0,N,100,113,1.0,7.5,3.0,0.5,1.5,0.0,0.3,12.8,2.5
52,1.0,2021-07-01 00:45:16,2021-07-01 00:50:41,1.0,0.9,1.0,N,163,143,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
53,2.0,2021-07-01 00:08:34,2021-07-01 00:23:31,2.0,4.03,1.0,N,264,92,1.0,15.0,0.5,0.5,3.26,0.0,0.3,19.56,0.0
54,2.0,2021-07-01 00:40:47,2021-07-01 00:52:34,1.0,3.8,1.0,N,138,92,2.0,13.5,0.5,0.5,0.0,0.0,0.3,16.05,0.0
55,2.0,2021-07-01 00:47:07,2021-07-01 01:43:50,5.0,23.57,2.0,N,132,42,2.0,52.0,0.0,0.5,0.0,6.55,0.3,63.1,2.5
56,2.0,2021-07-01 00:00:25,2021-07-01 00:03:04,3.0,0.58,1.0,N,140,263,1.0,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
57,2.0,2021-07-01 00:32:05,2021-07-01 00:46:33,1.0,4.93,1.0,N,263,249,1.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
58,2.0,2021-07-01 00:51:07,2021-07-01 01:02:51,2.0,4.46,1.0,N,125,141,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
59,2.0,2021-06-30 23:58:29,2021-07-01 00:07:21,2.0,1.72,1.0,N,264,264,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
60,2.0,2021-07-01 00:21:29,2021-07-01 00:36:17,2.0,4.91,1.0,N,264,264,1.0,16.0,0.5,0.5,5.94,0.0,0.3,25.74,2.5
61,2.0,2021-07-01 00:36:38,2021-07-01 01:08:18,2.0,18.37,2.0,N,132,230,2.0,52.0,0.0,0.5,0.0,0.0,0.3,56.55,2.5
62,2.0,2021-07-01 00:27:01,2021-07-01 00:29:08,5.0,0.56,1.0,N,263,262,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
63,2.0,2021-07-01 00:08:04,2021-07-01 00:35:41,1.0,12.11,1.0,N,132,72,1.0,36.0,0.5,0.5,7.46,0.0,0.3,46.01,0.0
64,2.0,2021-06-30 23:58:56,2021-07-01 00:11:30,2.0,1.78,1.0,N,79,90,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
65,2.0,2021-07-01 00:15:36,2021-07-01 00:38:45,2.0,6.13,1.0,N,246,43,1.0,21.0,0.5,0.5,6.2,0.0,0.3,31.0,2.5
66,2.0,2021-07-01 00:53:03,2021-07-01 01:05:47,2.0,3.22,1.0,N,239,42,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
67,1.0,2021-07-01 00:14:31,2021-07-01 00:26:23,2.0,3.6,1.0,N,137,146,1.0,13.0,3.0,0.5,1.0,0.0,0.3,17.8,2.5
68,2.0,2021-07-01 00:07:40,2021-07-01 00:39:38,2.0,11.13,1.0,N,138,90,2.0,34.5,0.5,0.5,0.0,6.55,0.3,46.1,2.5
69,2.0,2021-07-01 00:18:00,2021-07-01 23:43:10,1.0,5.68,1.0,N,79,226,2.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
70,1.0,2021-07-01 00:12:02,2021-07-01 00:16:44,1.0,1.0,1.0,N,43,151,1.0,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0.0
71,1.0,2021-07-01 00:57:49,2021-07-01 01:15:26,1.0,8.1,1.0,N,161,244,1.0,25.0,3.0,0.5,7.2,0.0,0.3,36.0,2.5
72,1.0,2021-07-01 00:38:19,2021-07-01 00:41:20,0.0,0.9,1.0,N,164,230,1.0,5.0,3.0,0.5,1.76,0.0,0.3,10.56,2.5
73,1.0,2021-07-01 00:47:40,2021-07-01 00:54:45,0.0,1.8,1.0,N,48,239,1.0,8.0,3.0,0.5,2.0,0.0,0.3,13.8,2.5
74,2.0,2021-07-01 00:25:20,2021-07-01 01:10:08,1.0,18.17,1.0,N,163,43,1.0,54.5,0.5,0.5,17.49,0.0,0.3,75.79,2.5
75,2.0,2021-07-01 00:24:44,2021-07-01 00:47:13,1.0,10.64,1.0,N,138,142,1.0,31.0,0.5,0.5,8.52,6.55,0.3,51.12,2.5
76,2.0,2021-07-01 00:00:25,2021-07-01 00:07:01,1.0,1.74,1.0,N,170,141,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
77,1.0,2021-07-01 00:59:35,2021-07-01 01:31:56,2.0,22.0,1.0,N,132,228,1.0,59.5,1.75,0.5,15.5,0.0,0.3,77.55,0.0
78,2.0,2021-07-01 00:14:41,2021-07-01 00:46:03,1.0,17.99,2.0,N,132,113,1.0,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5
79,1.0,2021-07-01 00:10:03,2021-07-01 00:28:25,1.0,5.4,1.0,N,246,74,1.0,18.0,3.0,0.5,4.36,0.0,0.3,26.16,2.5
80,1.0,2021-07-01 00:33:20,2021-07-01 00:36:36,4.0,0.8,1.0,N,263,141,1.0,5.0,3.0,0.5,2.2,0.0,0.3,11.0,2.5
81,1.0,2021-07-01 00:37:16,2021-07-01 00:44:04,1.0,2.1,1.0,N,141,74,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
82,2.0,2021-07-01 00:03:25,2021-07-01 00:10:31,1.0,2.67,1.0,N,162,263,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
83,2.0,2021-07-01 00:05:59,2021-07-01 00:11:16,1.0,1.99,1.0,N,141,233,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
84,2.0,2021-07-01 00:24:24,2021-07-01 00:30:11,1.0,1.64,1.0,N,114,261,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
85,2.0,2021-07-01 00:37:03,2021-07-01 00:46:24,1.0,2.36,1.0,N,211,246,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
86,2.0,2021-07-01 00:47:47,2021-07-01 00:58:49,1.0,2.27,1.0,N,246,79,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
87,2.0,2021-07-01 00:44:59,2021-07-01 01:03:00,1.0,4.63,1.0,N,230,179,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
88,2.0,2021-07-01 00:11:52,2021-07-01 00:21:36,1.0,2.74,1.0,N,75,237,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
89,2.0,2021-07-01 00:32:26,2021-07-01 00:34:01,1.0,0.69,1.0,N,137,107,1.0,4.0,0.5,0.5,2.2,0.0,0.3,10.0,2.5
90,1.0,2021-07-01 00:48:49,2021-07-01 01:00:37,1.0,3.9,1.0,N,79,88,1.0,13.5,3.0,0.5,2.0,0.0,0.3,19.3,2.5
91,2.0,2021-07-01 00:57:18,2021-07-01 01:20:53,1.0,9.83,1.0,N,132,61,1.0,29.5,0.5,0.5,0.0,0.0,0.3,32.05,0.0
92,1.0,2021-07-01 00:14:35,2021-07-01 00:24:46,2.0,1.9,1.0,N,246,107,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
93,1.0,2021-07-01 00:27:54,2021-07-01 00:34:05,2.0,1.2,1.0,N,170,161,2.0,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
94,1.0,2021-07-01 00:00:16,2021-07-01 00:14:11,1.0,4.2,1.0,N,13,48,1.0,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
95,1.0,2021-07-01 00:35:21,2021-07-01 00:40:49,1.0,1.4,1.0,N,249,68,1.0,6.5,3.0,0.5,2.55,0.0,0.3,12.85,2.5
96,2.0,2021-07-01 00:04:34,2021-07-01 00:20:15,2.0,3.11,1.0,N,48,4,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
97,2.0,2021-07-01 00:29:29,2021-07-01 00:36:14,3.0,2.84,1.0,N,79,140,1.0,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
98,1.0,2021-07-01 00:12:37,2021-07-01 00:22:54,1.0,2.0,1.0,N,41,116,2.0,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0
99,1.0,2021-07-01 00:27:11,2021-07-01 00:35:23,1.0,2.0,1.0,N,116,151,1.0,9.0,0.5,0.5,4.0,0.0,0.3,14.3,0.0
100,2.0,2021-07-01 00:18:07,2021-07-01 00:23:06,1.0,1.43,1.0,N,100,249,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
101,2.0,2021-07-01 00:59:04,2021-07-01 01:16:09,1.0,5.6,1.0,N,148,239,1.0,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5
102,2.0,2021-07-01 00:12:45,2021-07-01 00:18:48,1.0,1.53,1.0,N,100,107,4.0,-7.0,-0.5,-0.5,0.0,0.0,-0.3,-10.8,-2.5
103,2.0,2021-07-01 00:12:45,2021-07-01 00:18:48,1.0,1.53,1.0,N,100,107,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
104,2.0,2021-07-01 00:27:23,2021-07-01 00:38:01,1.0,2.83,1.0,N,79,13,1.0,10.5,0.5,0.5,1.08,0.0,0.3,15.38,2.5
105,2.0,2021-07-01 00:44:22,2021-07-01 00:51:26,2.0,2.51,1.0,N,231,186,1.0,9.0,0.5,0.5,3.0,0.0,0.3,15.8,2.5
106,2.0,2021-07-01 00:53:14,2021-07-01 01:03:54,2.0,2.56,1.0,N,164,142,1.0,10.5,0.5,0.5,5.0,0.0,0.3,19.3,2.5
107,1.0,2021-07-01 00:25:23,2021-07-01 00:53:14,1.0,12.6,1.0,N,161,92,1.0,36.0,3.0,0.5,9.9,0.0,0.3,49.7,2.5
108,1.0,2021-07-01 00:15:57,2021-07-01 00:27:20,1.0,3.4,1.0,N,249,87,1.0,12.5,3.0,0.5,2.0,0.0,0.3,18.3,2.5
109,1.0,2021-07-01 00:38:19,2021-07-01 01:02:10,4.0,6.1,1.0,N,148,236,1.0,21.5,3.0,0.5,4.5,0.0,0.3,29.8,2.5
110,2.0,2021-07-01 00:24:02,2021-07-01 00:36:53,1.0,3.07,1.0,N,234,229,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
111,2.0,2021-06-30 23:59:12,2021-07-01 00:02:56,1.0,0.57,1.0,N,239,239,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
112,2.0,2021-07-01 00:22:26,2021-07-01 00:26:24,1.0,1.09,1.0,N,249,231,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
113,2.0,2021-07-01 00:10:40,2021-07-01 00:44:56,1.0,11.21,1.0,N,79,167,4.0,-36.5,-0.5,-0.5,0.0,0.0,-0.3,-40.3,-2.5
114,2.0,2021-07-01 00:10:40,2021-07-01 00:44:56,1.0,11.21,1.0,N,79,167,2.0,36.5,0.5,0.5,0.0,0.0,0.3,40.3,2.5
115,2.0,2021-07-01 00:35:16,2021-07-01 00:39:42,1.0,1.96,1.0,N,229,263,1.0,7.0,0.5,0.5,1.62,0.0,0.3,12.42,2.5
116,2.0,2021-07-01 00:47:08,2021-07-01 00:52:46,1.0,1.71,1.0,N,263,142,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
117,2.0,2021-07-01 00:21:33,2021-07-01 00:31:04,1.0,2.18,1.0,N,79,186,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
118,2.0,2021-07-01 00:37:49,2021-07-01 00:54:43,1.0,4.6,1.0,N,249,236,1.0,16.0,0.5,0.5,3.0,0.0,0.3,22.8,2.5
119,2.0,2021-07-01 00:45:02,2021-07-01 01:15:06,5.0,16.41,2.0,N,132,100,1.0,52.0,0.0,0.5,5.0,6.55,0.3,66.85,2.5
120,2.0,2021-07-01 00:09:19,2021-07-01 00:33:30,1.0,13.06,1.0,N,138,181,2.0,36.0,0.5,0.5,0.0,0.0,0.3,38.55,0.0
121,2.0,2021-07-01 00:16:37,2021-07-01 00:24:50,1.0,1.36,1.0,N,231,148,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
122,2.0,2021-07-01 00:59:55,2021-07-01 01:19:17,1.0,10.13,1.0,N,138,113,1.0,29.0,0.5,0.5,9.84,6.55,0.3,49.19,2.5
123,2.0,2021-07-01 00:20:06,2021-07-01 00:21:45,1.0,0.56,1.0,N,48,142,1.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
124,2.0,2021-07-01 00:28:49,2021-07-01 00:35:24,1.0,1.5,1.0,N,230,164,1.0,7.0,0.5,0.5,1.0,0.0,0.3,11.8,2.5
125,2.0,2021-07-01 00:39:42,2021-07-01 00:53:53,1.0,4.11,1.0,N,164,75,2.0,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
126,2.0,2021-07-01 00:58:34,2021-07-01 01:10:56,1.0,3.49,1.0,N,141,90,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
127,1.0,2021-07-01 00:37:30,2021-07-01 00:47:17,1.0,3.5,1.0,Y,137,145,1.0,12.0,3.0,0.5,2.84,0.0,0.3,18.64,2.5
128,2.0,2021-07-01 00:39:09,2021-07-01 00:57:00,1.0,4.99,1.0,N,162,42,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
129,2.0,2021-07-01 00:14:59,2021-07-01 00:18:12,1.0,0.88,1.0,N,162,141,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
130,2.0,2021-07-01 00:03:54,2021-07-01 00:10:48,2.0,1.59,1.0,N,163,48,1.0,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
131,2.0,2021-07-01 00:23:04,2021-07-01 00:33:32,1.0,2.44,1.0,N,164,158,1.0,10.5,0.5,0.5,0.2,0.0,0.3,14.5,2.5
132,2.0,2021-07-01 00:36:28,2021-07-01 00:46:19,1.0,1.65,1.0,N,158,164,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
133,2.0,2021-07-01 00:48:40,2021-07-01 00:55:51,2.0,0.63,1.0,N,164,164,1.0,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
134,2.0,2021-07-01 00:07:09,2021-07-01 00:22:20,2.0,5.5,1.0,N,48,74,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
135,2.0,2021-07-01 00:32:11,2021-07-01 00:37:41,2.0,1.9,1.0,N,162,107,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
136,2.0,2021-07-01 00:42:52,2021-07-01 00:52:07,2.0,3.73,1.0,N,79,263,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
137,2.0,2021-07-01 00:28:52,2021-07-01 00:46:16,1.0,8.48,1.0,N,132,95,2.0,25.0,0.5,0.5,0.0,0.0,0.3,27.55,0.0
138,2.0,2021-06-30 23:37:35,2021-06-30 23:52:27,4.0,8.53,1.0,N,70,162,1.0,24.0,0.5,0.5,6.87,6.55,0.3,41.22,2.5
139,2.0,2021-07-01 00:16:08,2021-07-01 00:50:14,1.0,20.31,1.0,N,132,181,1.0,56.0,0.5,0.5,0.0,0.0,0.3,58.55,0.0
140,2.0,2021-07-01 00:29:09,2021-07-01 00:41:32,1.0,2.2,1.0,N,79,249,1.0,10.0,0.5,0.5,2.0,0.0,0.3,15.8,2.5
141,2.0,2021-07-01 00:50:11,2021-07-01 01:09:05,1.0,5.25,1.0,N,90,41,1.0,18.0,0.5,0.5,2.2,0.0,0.3,24.0,2.5
142,2.0,2021-07-01 00:18:57,2021-07-01 00:25:04,2.0,1.68,1.0,N,163,90,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
143,2.0,2021-07-01 00:26:45,2021-07-01 00:35:28,2.0,2.52,1.0,N,90,13,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
144,2.0,2021-07-01 00:17:19,2021-07-01 00:25:32,1.0,1.4,1.0,N,79,249,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
145,2.0,2021-07-01 00:19:11,2021-07-01 00:46:56,1.0,22.91,1.0,N,132,14,2.0,60.0,0.5,0.5,0.0,0.0,0.3,62.55,0.0
146,2.0,2021-07-01 00:14:16,2021-07-01 00:31:18,2.0,7.34,1.0,N,140,212,2.0,22.0,0.5,0.5,0.0,0.0,0.3,25.8,2.5
147,2.0,2021-07-01 00:23:15,2021-07-01 00:43:37,1.0,14.98,1.0,N,132,223,1.0,40.0,0.5,0.5,5.0,0.0,0.3,47.55,0.0
148,2.0,2021-07-01 00:30:24,2021-07-01 00:36:11,1.0,1.53,1.0,N,148,107,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
149,1.0,2021-07-01 00:08:55,2021-07-01 00:19:35,1.0,2.0,1.0,N,90,50,1.0,9.5,3.0,0.5,1.5,0.0,0.3,14.8,2.5
150,1.0,2021-07-01 00:21:01,2021-07-01 00:24:42,1.0,0.5,1.0,N,50,48,2.0,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
151,1.0,2021-07-01 00:40:15,2021-07-01 00:46:04,1.0,1.5,1.0,N,90,125,2.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
152,1.0,2021-07-01 00:56:26,2021-07-01 01:07:44,1.0,3.2,1.0,N,249,229,1.0,11.5,3.0,0.5,1.75,0.0,0.3,17.05,2.5
153,1.0,2021-07-01 00:14:26,2021-07-01 00:18:28,1.0,0.9,1.0,N,107,170,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
154,1.0,2021-07-01 00:35:55,2021-07-01 00:42:16,1.0,1.6,1.0,N,79,231,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
155,1.0,2021-07-01 00:44:03,2021-07-01 01:05:38,1.0,6.8,1.0,N,231,230,1.0,22.5,3.0,0.5,1.0,0.0,0.3,27.3,2.5
156,2.0,2021-07-01 00:17:01,2021-07-01 00:42:56,2.0,18.47,2.0,N,132,42,1.0,52.0,0.0,0.5,12.12,6.55,0.3,72.72,0.0
157,2.0,2021-07-01 00:33:08,2021-07-01 00:38:53,1.0,1.27,1.0,N,161,234,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
158,2.0,2021-07-01 00:06:06,2021-07-01 00:11:07,2.0,1.51,1.0,N,229,137,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
159,2.0,2021-07-01 00:15:12,2021-07-01 00:21:41,1.0,1.21,1.0,N,234,79,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
160,2.0,2021-07-01 00:27:07,2021-07-01 00:30:17,1.0,0.78,1.0,N,79,107,1.0,4.5,0.5,0.5,1.24,0.0,0.3,9.54,2.5
